,name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
2928,Blondy Nna Noukeu,GK,Sunderland,-0.5,0,0,0,0,0,0.0,0,530,0.0,0.0,0.0,0.0,48,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,2,0,0,0,0,0,5,0,16242,0,0,1,1,0.0,0,-463,228,691,40,True,0,5
2929,Borna Sosa,DEF,Crystal Palace,0.0,0,0,0,0,0,0.0,0,259,0.0,0.0,0.0,0.0,49,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,19,0,0,0,0,0,5,0,14866,0,0,2,1,0.0,0,-789,612,1401,49,False,0,5
2930,Boubacar Kamara,MID,Aston Villa,2.5,1,1,28,0,4,29.0,8,58,0.08,0.08,0.0,1.05,48,1,0,6.7,38.2,2025-09-21T13:00:00Z,81,False,17,0,0,0,2,0,5,0,13175,1,2,1,1,0.0,6,-1204,498,1702,49,False,0,5
2931,Boubacar Traoré,MID,Wolves,0.0,0,0,0,0,0,0.0,0,649,0.0,0.0,0.0,0.0,50,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,11,0,0,0,0,0,5,0,139,0,0,3,1,0.0,0,-5,0,5,50,True,0,5
2932,Bradley Burrowes,MID,Aston Villa,0.8,0,0,0,0,0,0.0,0,702,0.0,0.0,0.0,0.0,48,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,17,0,0,0,0,0,5,0,9005,0,0,1,1,0.0,0,-113,693,806,45,False,0,5
2933,Brajan Gruda,MID,Brighton,3.7,0,0,5,0,1,11.8,5,162,0.01,0.1,0.09,0.91,43,1,0,1.7,2.4,2025-09-20T14:00:00Z,62,False,18,0,0,0,3,0,5,0,10331,1,1,2,2,3.0,2,-1205,1092,2297,54,True,0,5
2934,Brandon Austin,GK,Spurs,0.0,0,0,0,0,0,0.0,0,566,0.0,0.0,0.0,0.0,43,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,6,0,0,0,0,0,5,0,30140,0,0,2,2,0.0,0,-898,454,1352,40,False,0,5
2935,Brayden Clarke,DEF,Arsenal,0.0,0,0,0,0,0,0.0,0,13,0.0,0.0,0.0,0.0,41,0,0,0.0,0.0,2025-09-21T15:30:00Z,0,False,13,0,0,0,0,0,5,0,60908,0,0,1,1,0.0,0,-2412,2185,4597,40,True,0,5
2936,Brenden Aaronson,MID,Leeds,2.2,0,0,9,0,2,5.7,10,350,0.19,0.24,0.05,1.77,50,1,0,1.0,3.4,2025-09-20T14:00:00Z,90,False,20,0,0,0,7,0,5,0,6338,1,1,3,1,1.0,2,272,798,526,54,False,0,5
2937,Brennan Johnson,MID,Spurs,1.0,0,0,2,0,0,0.5,0,580,0.0,0.0,0.0,0.34,43,0,0,0.3,0.2,2025-09-20T14:00:00Z,18,False,6,0,0,0,0,0,5,0,920182,0,0,2,2,2.0,1,-249310,39487,288797,71,False,0,5
2938,Brian Brobbey,FWD,Sunderland,0.0,0,0,0,0,0,0.0,0,730,0.0,0.0,0.0,0.0,48,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,2,0,0,0,0,0,5,0,7407,0,0,1,1,0.0,0,1919,2936,1017,55,True,0,5
2939,Bruno Borges Fernandes,MID,Man Utd,6.8,0,3,36,0,0,17.8,8,449,0.08,0.9,0.82,0.32,47,1,1,10.7,42.8,2025-09-20T16:30:00Z,86,False,7,0,0,0,6,0,5,0,2159834,1,2,1,2,46.0,10,-272299,47059,319358,90,True,0,5
2940,Bruno Guimarães Rodriguez Moura,MID,Newcastle,2.2,0,0,0,0,0,0.0,0,488,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,4,0,0,0,0,0,5,0,285656,0,0,0,0,0.0,0,-19157,16506,35663,65,False,0,5
2941,Bryan Gil Salvatierra,MID,Spurs,0.0,0,0,0,0,0,0.0,0,590,0.0,0.0,0.0,0.0,43,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,6,0,0,0,0,0,5,0,5200,0,0,2,2,0.0,0,-222,143,365,49,False,0,5
2942,Bryan Mbeumo,MID,Man Utd,4.5,0,0,7,1,1,11.1,2,119,0.08,0.17,0.09,0.13,47,0,0,3.6,2.8,2025-09-20T16:30:00Z,69,False,7,0,0,0,1,0,5,0,1808773,1,0,1,2,22.0,3,-108374,102840,211214,81,True,0,5
2943,Bukayo Saka,MID,Arsenal,0.1,0,0,7,0,0,32.3,3,16,0.21,0.25,0.04,0.34,41,0,0,4.5,5.6,2025-09-21T15:30:00Z,45,False,13,0,0,0,3,0,5,0,415767,0,0,1,1,7.0,1,-95794,1687,97481,98,True,0,5
2944,Caleb Kporha,DEF,Crystal Palace,0.0,0,0,0,0,0,0.0,0,265,0.0,0.0,0.0,0.0,49,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,19,0,0,0,0,0,5,0,1822,0,0,2,1,0.0,0,-96,17,113,40,False,0,5
2945,Callan McKenna,GK,Bournemouth,-0.5,0,0,0,0,0,0.0,0,69,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,15,0,0,0,0,0,5,0,25827,0,0,0,0,0.0,0,-253,726,979,40,True,0,5
2946,Callum Bates,MID,Everton,-1.0,0,0,0,0,0,0.0,0,306,0.0,0.0,0.0,0.0,46,0,0,0.0,0.0,2025-09-20T11:30:00Z,0,False,12,0,0,0,0,0,5,0,8684,0,0,1,2,0.0,0,-95,744,839,45,False,0,5
2947,Callum Hudson-Odoi,MID,Nott'm Forest,1.8,0,0,2,0,0,23.5,0,516,0.03,0.04,0.01,0.34,44,0,0,2.9,3.8,2025-09-20T14:00:00Z,31,False,3,0,0,0,0,0,5,0,192082,0,0,1,1,2.0,1,10712,32649,21937,60,False,0,5
2948,Callum Marshall,FWD,West Ham,0.0,0,0,0,0,0,0.0,0,626,0.0,0.0,0.0,0.0,49,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,8,0,0,0,0,0,5,0,84652,0,0,2,1,0.0,0,2158,8403,6245,44,True,0,5
2949,Callum Olusesi,MID,Spurs,0.0,0,0,0,0,0,0.0,0,595,0.0,0.0,0.0,0.0,43,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,6,0,0,0,0,0,5,0,24915,0,0,2,2,0.0,0,682,2849,2167,44,False,0,5
2950,Callum Wilson,FWD,West Ham,3.0,0,0,1,0,1,1.5,2,671,0.0,0.0,0.0,1.76,49,1,0,1.0,4.2,2025-09-20T14:00:00Z,58,False,8,0,0,0,1,0,5,0,54069,1,0,2,1,4.0,1,1285,7206,5921,59,True,0,5
2951,Calvin Bassey,DEF,Fulham,4.7,0,0,15,0,9,0.8,10,318,0.0,0.01,0.01,0.6,45,1,0,3.2,29.0,2025-09-20T19:00:00Z,90,False,5,0,0,0,4,0,5,0,65232,1,1,1,3,2.0,4,4904,7408,2504,45,True,0,5
2952,Calvin Ramsay,DEF,Liverpool,1.0,0,0,0,0,0,0.0,0,380,0.0,0.0,0.0,0.0,46,0,0,0.0,0.0,2025-09-20T11:30:00Z,0,False,9,0,0,0,0,0,5,0,27156,0,0,1,2,0.0,0,433,2670,2237,39,True,0,5
2953,Caoimhín Kelleher,GK,Brentford,1.3,0,0,1,0,1,0.0,0,101,0.0,0.0,0.0,1.01,45,3,0,1.8,17.6,2025-09-20T19:00:00Z,90,False,10,0,0,0,7,0,5,2,1061881,1,0,1,3,0.0,1,-32620,23472,56092,45,False,0,5
2954,Carlos Henrique Casimiro,MID,Man Utd,2.5,0,0,16,0,0,12.3,3,457,0.01,0.36,0.35,0.03,47,1,1,7.7,29.8,2025-09-20T16:30:00Z,49,False,7,0,0,0,3,1,5,0,27617,1,0,1,2,35.0,3,-1467,1747,3214,55,True,0,5
2955,Carlos Miguel dos Santos Pereira,GK,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,503,0.0,0.0,0.0,0.0,44,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,3,0,0,0,0,0,5,0,13838,0,0,1,1,0.0,0,-1186,0,1186,40,False,0,5
2956,Carlos Alcaraz Durán,MID,Everton,-0.3,0,0,3,0,0,0.3,0,301,0.0,0.0,0.0,0.0,46,0,0,0.0,0.0,2025-09-20T11:30:00Z,4,False,12,0,0,0,0,0,5,0,12435,0,0,1,2,0.0,1,-1511,416,1927,53,False,0,5
2957,Carlos Baleba,MID,Brighton,0.7,0,0,6,0,2,0.7,7,167,0.0,0.0,0.0,0.91,43,1,0,0.7,6.0,2025-09-20T14:00:00Z,45,False,18,0,0,0,3,0,5,0,337151,1,2,2,2,0.0,1,-48711,6556,55267,49,True,0,5
2958,Carl Rushworth,GK,Brighton,0.0,0,0,0,0,0,0.0,0,141,0.0,0.0,0.0,0.0,43,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,18,0,0,0,0,0,5,0,342,0,0,2,2,0.0,0,-9,0,9,40,True,0,5
2959,Chadi Riad Dnanou,DEF,Crystal Palace,0.0,0,0,0,0,0,0.0,0,262,0.0,0.0,0.0,0.0,49,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,19,0,0,0,0,0,5,0,826,0,0,2,1,0.0,0,-18,42,60,40,False,0,5
2960,Charalampos Kostoulas,FWD,Brighton,0.0,0,0,0,0,0,0.0,0,181,0.0,0.0,0.0,0.0,43,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,18,0,0,0,0,0,5,0,38113,0,0,2,2,0.0,0,-1076,3109,4185,49,True,0,5
2961,Charlie Crew,MID,Leeds,0.0,0,0,0,0,0,0.0,0,359,0.0,0.0,0.0,0.0,50,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,20,0,0,0,0,0,5,0,650,0,0,3,1,0.0,0,-50,0,50,45,False,0,5
2962,Charlie Tasker,DEF,Brighton,0.0,0,0,0,0,0,0.0,0,156,0.0,0.0,0.0,0.0,43,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,18,0,0,0,0,0,5,0,16598,0,0,2,2,0.0,0,-709,321,1030,40,True,0,5
2963,Cheick Doucouré,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,268,0.0,0.0,0.0,0.0,49,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,19,0,0,0,0,0,5,0,352,0,0,2,1,0.0,0,-8,22,30,49,False,0,5
2964,Chemsdine Talbi,MID,Sunderland,2.2,0,0,8,0,2,14.8,8,553,0.05,0.12,0.07,0.46,48,1,0,2.3,2.2,2025-09-21T13:00:00Z,79,False,2,0,0,0,6,0,5,0,33353,1,0,1,1,6.0,2,-2965,1635,4600,50,True,0,5
2965,Chido Obi,FWD,Man Utd,-0.5,0,0,0,0,0,0.0,0,467,0.0,0.0,0.0,0.0,47,0,0,0.0,0.0,2025-09-20T16:30:00Z,0,False,7,0,0,0,0,0,5,0,175745,0,0,1,2,0.0,0,-5728,8154,13882,44,True,0,5
2966,Christantus Uche,FWD,Crystal Palace,0.5,0,0,0,0,0,0.0,0,732,0.0,0.0,0.0,0.0,49,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,19,0,0,0,0,0,5,0,2996,0,0,2,1,0.0,0,892,1361,469,55,False,0,5
2967,Christian Nørgaard,MID,Arsenal,0.0,0,0,0,0,0,0.0,0,24,0.0,0.0,0.0,0.0,41,0,0,0.0,0.0,2025-09-21T15:30:00Z,0,False,13,0,0,0,0,0,5,0,21646,0,0,1,1,0.0,0,-2153,499,2652,54,True,0,5
2968,Christopher Nkunku,MID,Chelsea,0.0,0,0,0,0,0,0.0,0,240,0.0,0.0,0.0,0.0,47,0,0,0.0,0.0,2025-09-20T16:30:00Z,0,False,14,0,0,0,0,0,5,0,13091,0,0,1,2,0.0,0,-1717,0,1717,59,False,0,5
2969,Chris Mepham,DEF,Bournemouth,0.0,0,0,0,0,0,0.0,0,79,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,15,0,0,0,0,0,5,0,14878,0,0,0,0,0.0,0,-2275,0,2275,40,True,0,5
2970,Chris Richards,DEF,Crystal Palace,6.0,0,0,20,0,13,4.0,17,261,0.0,0.0,0.0,0.66,49,1,0,3.7,32.6,2025-09-20T14:00:00Z,90,False,19,0,0,0,1,0,5,0,266731,1,4,2,1,0.0,4,31627,44747,13120,45,False,0,5
2971,Chris Rigg,MID,Sunderland,0.2,0,0,5,0,0,12.1,1,551,0.03,0.09,0.06,0.25,48,0,0,1.8,1.4,2025-09-21T13:00:00Z,36,False,2,0,0,0,0,0,5,0,5119,1,1,1,1,4.0,1,-347,110,457,49,True,0,5
2972,Chris Wood,FWD,Nott'm Forest,2.2,0,0,7,0,2,17.5,4,525,0.0,0.41,0.41,0.68,44,1,0,4.7,5.0,2025-09-20T14:00:00Z,74,False,3,0,0,0,2,0,5,0,2592022,1,0,1,1,24.0,2,-93288,207065,300353,76,False,0,5
2973,Claudio Echeverri,MID,Man City,0.0,0,0,0,0,0,0.0,0,425,0.0,0.0,0.0,0.0,41,0,0,0.0,0.0,2025-09-21T15:30:00Z,0,False,1,0,0,0,0,0,5,0,1550,0,0,1,1,0.0,0,-145,0,145,54,False,0,5
2974,Coby Ebere,MID,Everton,-1.0,0,0,0,0,0,0.0,0,307,0.0,0.0,0.0,0.0,46,0,0,0.0,0.0,2025-09-20T11:30:00Z,0,False,12,0,0,0,0,0,5,0,4764,0,0,1,2,0.0,0,-32,361,393,45,False,0,5
2975,Cody Gakpo,MID,Liverpool,3.7,0,0,10,0,4,25.8,7,384,0.1,0.18,0.08,0.66,46,1,0,4.5,9.2,2025-09-20T11:30:00Z,60,False,9,0,0,0,2,0,5,0,2182346,1,1,1,2,10.0,2,-27622,173699,201321,77,True,0,5
2976,Cole Palmer,MID,Chelsea,3.2,0,0,3,0,0,0.0,0,235,0.0,0.0,0.0,1.01,47,1,0,0.0,0.0,2025-09-20T16:30:00Z,20,False,14,0,0,0,0,0,5,0,2572478,1,0,1,2,0.0,1,356072,444988,88916,104,False,0,5
2977,Connor Roberts,DEF,Burnley,-0.1,0,0,0,0,0,0.0,0,186,0.0,0.0,0.0,0.0,44,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,16,0,0,0,0,0,5,0,5377,0,0,1,1,0.0,0,-589,44,633,44,True,0,5
2978,Conor Bradley,DEF,Liverpool,1.7,0,0,6,0,4,3.7,5,375,0.04,0.08,0.04,0.7,46,1,0,1.4,5.4,2025-09-20T11:30:00Z,90,False,9,0,0,0,1,0,5,0,14473,1,1,1,2,5.0,2,-741,1107,1848,50,True,0,5
2979,Cristhian Mosquera,DEF,Arsenal,3.3,0,0,3,0,0,0.0,0,662,0.0,0.0,0.0,0.0,41,0,0,0.0,0.0,2025-09-21T15:30:00Z,1,False,13,0,0,0,1,0,5,0,26595,0,0,1,1,0.0,1,6647,9049,2402,54,True,0,5
2980,Cristian Romero,DEF,Spurs,5.3,0,0,11,0,12,2.2,18,569,0.02,0.02,0.0,1.32,43,2,0,3.4,31.8,2025-09-20T14:00:00Z,90,False,6,0,0,0,4,0,5,0,804007,1,6,2,2,0.0,2,142626,167416,24790,51,False,1,5
2981,Crysencio Summerville,MID,West Ham,3.7,0,0,3,0,0,12.2,3,615,0.2,0.2,0.0,2.18,49,2,0,1.9,1.0,2025-09-20T14:00:00Z,77,False,8,0,0,0,3,0,5,0,7588,1,0,2,1,6.0,2,1457,2434,977,55,True,0,5
2982,Curtis Jones,MID,Liverpool,2.7,0,0,9,0,2,4.7,7,388,0.04,0.04,0.0,0.04,46,0,0,1.4,9.2,2025-09-20T11:30:00Z,29,False,9,0,0,0,3,0,5,0,8747,0,2,1,2,0.0,1,-2083,99,2182,54,True,0,5
2983,Daichi Kamada,MID,Crystal Palace,3.7,0,0,19,0,3,41.3,7,271,0.22,0.47,0.25,0.66,49,1,0,7.9,24.4,2025-09-20T14:00:00Z,90,False,19,0,0,0,0,0,5,0,16645,1,4,2,1,13.0,2,2554,5831,3277,50,False,0,5
2984,Dane Scarlett,FWD,Spurs,0.0,0,0,0,0,0,0.0,0,599,0.0,0.0,0.0,0.0,43,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,6,0,0,0,0,0,5,0,82592,0,0,2,2,0.0,0,-1230,5555,6785,44,False,0,5
2985,Dango Ouattara,MID,Brentford,1.3,0,0,-2,0,0,0.3,0,83,0.0,0.12,0.12,0.0,45,0,0,0.9,0.0,2025-09-20T19:00:00Z,25,False,10,0,0,0,0,0,5,0,102067,0,0,1,3,11.0,1,-9340,11860,21200,60,False,0,5
2986,Daniel Adu-Adjei,FWD,Bournemouth,-0.5,0,0,0,0,0,0.0,0,99,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,15,0,0,0,0,0,5,0,39297,0,0,0,0,0.0,0,4849,8639,3790,44,True,0,5
2987,Daniel Ballard,DEF,Sunderland,-0.2,0,0,2,0,5,10.1,6,531,0.0,0.01,0.01,0.46,48,1,0,2.4,12.6,2025-09-21T13:00:00Z,53,False,2,0,0,0,0,0,5,0,323304,0,1,1,1,1.0,1,-55513,1142,56655,46,True,0,5
2988,Daniel Bentley,GK,Wolves,0.5,0,0,0,0,0,0.0,0,629,0.0,0.0,0.0,0.0,50,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,11,0,0,0,0,0,5,0,82193,0,0,3,1,0.0,0,-1294,1492,2786,40,True,0,5
2989,Daniel James,MID,Leeds,0.0,0,0,0,0,0,0.0,0,353,0.0,0.0,0.0,0.0,50,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,20,0,0,0,0,0,5,0,28227,0,0,3,1,0.0,0,-10034,108,10142,53,False,0,5
2990,Daniel Muñoz Mejía,DEF,Crystal Palace,5.3,0,0,7,0,2,17.0,3,256,0.12,0.31,0.19,0.66,49,1,0,4.3,7.2,2025-09-20T14:00:00Z,90,False,19,0,0,0,4,0,5,0,1695220,1,1,2,1,19.0,2,76975,138944,61969,56,False,0,5
2991,Danny Welbeck,FWD,Brighton,1.7,0,0,3,0,0,1.0,0,178,0.06,0.1,0.04,0.07,43,1,0,1.1,1.2,2025-09-20T14:00:00Z,15,False,18,0,0,0,0,0,5,0,239550,0,0,2,2,9.0,1,-19008,15988,34996,63,True,0,5
2992,Dan Burn,DEF,Newcastle,7.5,0,1,27,1,13,1.2,15,476,0.03,0.03,0.0,0.56,42,0,0,3.6,33.0,2025-09-21T13:00:00Z,90,False,4,0,0,0,5,0,5,0,671930,1,2,0,0,2.0,9,8913,37099,28186,50,False,0,5
2993,Dan Ndoye,MID,Nott'm Forest,2.2,0,0,10,0,2,21.6,6,669,0.18,0.18,0.0,0.68,44,1,0,4.3,9.4,2025-09-20T14:00:00Z,75,False,3,0,0,0,3,0,5,0,409024,1,1,1,1,12.0,2,25603,73912,48309,61,False,0,5
2994,Dan Neil,MID,Sunderland,-0.2,0,0,4,0,1,0.0,1,549,0.0,0.0,0.0,0.1,48,0,0,0.1,1.0,2025-09-21T13:00:00Z,1,False,2,0,0,0,0,0,5,0,3675,0,0,1,1,0.0,1,-149,110,259,49,True,0,5
2995,Darko Churlinov,MID,Burnley,0.0,0,0,0,0,0,0.0,0,204,0.0,0.0,0.0,0.0,44,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,16,0,0,0,0,0,5,0,2063,0,0,1,1,0.0,0,-248,0,248,49,True,0,5
2996,Darko Gyabi,MID,Leeds,0.0,0,0,0,0,0,0.0,0,361,0.0,0.0,0.0,0.0,50,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,20,0,0,0,0,0,5,0,5719,0,0,3,1,0.0,0,-989,0,989,45,False,0,5
2997,Darwin Núñez Ribeiro,FWD,Liverpool,0.0,0,0,0,0,0,0.0,0,397,0.0,0.0,0.0,0.0,46,0,0,0.0,0.0,2025-09-20T11:30:00Z,0,False,9,0,0,0,0,0,5,0,9114,0,0,1,2,0.0,0,-378,0,378,65,True,0,5
2998,David Brooks,MID,Bournemouth,2.2,0,0,8,1,2,14.8,6,86,0.04,0.04,0.0,0.14,42,0,0,2.3,3.8,2025-09-21T13:00:00Z,62,False,15,0,0,0,4,0,5,0,46212,1,0,0,0,4.0,3,-1311,5246,6557,50,True,0,5
2999,David Mota Veiga Teixeira do Carmo,DEF,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,509,0.0,0.0,0.0,0.0,44,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,3,0,0,0,0,0,5,0,3812,0,0,1,1,0.0,0,-622,0,622,45,False,0,5
3000,David Møller Wolfe,DEF,Wolves,1.8,0,0,0,0,0,0.0,0,682,0.0,0.0,0.0,0.0,50,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,11,0,0,0,0,0,5,0,9248,0,0,3,1,0.0,0,-484,238,722,45,True,0,5
3001,David Ozoh,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,280,0.0,0.0,0.0,0.0,49,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,19,0,0,0,0,0,5,0,196,0,0,2,1,0.0,0,-12,0,12,45,False,0,5
3002,David Raya Martín,GK,Arsenal,3.3,0,0,13,0,1,0.0,0,1,0.01,0.01,0.0,0.89,41,1,0,2.1,21.4,2025-09-21T15:30:00Z,90,False,13,0,0,0,6,0,5,2,2762632,1,0,1,1,0.0,2,-9786,98100,107886,55,True,0,5
3003,Dean Henderson,GK,Crystal Palace,4.7,0,0,11,0,3,0.0,0,253,0.03,0.03,0.0,0.66,49,1,0,2.0,20.0,2025-09-20T14:00:00Z,90,False,19,0,0,0,7,0,5,2,974530,1,0,2,1,0.0,1,16237,48907,32670,50,False,1,5
3004,Declan Rice,MID,Arsenal,2.7,0,1,22,0,1,37.0,9,21,0.16,0.16,0.0,0.89,41,1,0,5.6,18.8,2025-09-21T15:30:00Z,90,False,13,0,0,0,6,0,5,0,1005474,1,2,1,1,0.0,3,-86541,33687,120228,65,True,0,5
3005,Dejan Kulusevski,MID,Spurs,0.0,0,0,0,0,0,0.0,0,583,0.0,0.0,0.0,0.0,43,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,6,0,0,0,0,0,5,0,1469,0,0,2,2,0.0,0,-60,43,103,64,False,0,5
3006,Dennis Cirkin,DEF,Sunderland,0.0,0,0,0,0,0,0.0,0,535,0.0,0.0,0.0,0.0,48,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,2,0,0,0,0,0,5,0,1954,0,0,1,1,0.0,0,-193,21,214,40,True,0,5
3007,Dermot Mee,GK,Man Utd,-0.5,0,0,0,0,0,0.0,0,435,0.0,0.0,0.0,0.0,47,0,0,0.0,0.0,2025-09-20T16:30:00Z,0,False,7,0,0,0,0,0,5,0,12625,0,0,1,2,0.0,0,-273,211,484,40,True,0,5
3008,Destiny Udogie,DEF,Spurs,1.0,0,0,5,0,2,15.7,3,574,0.08,0.08,0.0,1.32,43,2,0,4.6,14.0,2025-09-20T14:00:00Z,90,False,6,0,0,0,10,0,5,0,56357,1,1,2,2,16.0,1,-1055,3703,4758,44,False,0,5
3009,Diego Coppola,DEF,Brighton,0.7,0,0,0,0,3,0.1,3,144,0.0,0.0,0.0,0.07,43,1,0,0.6,5.4,2025-09-20T14:00:00Z,15,False,18,0,0,0,1,0,5,0,6623,0,0,2,2,0.0,1,-464,119,583,44,True,0,5
3010,Diego Gómez Amarilla,MID,Brighton,0.7,0,0,5,0,0,14.6,5,169,0.06,0.08,0.02,0.31,43,1,0,2.6,7.0,2025-09-20T14:00:00Z,45,False,18,0,0,0,2,0,5,0,7433,0,3,2,2,4.0,0,-146,506,652,50,True,1,5
3011,Diego León Blanco,DEF,Man Utd,-0.5,0,0,0,0,0,0.0,0,439,0.0,0.0,0.0,0.0,47,0,0,0.0,0.0,2025-09-20T16:30:00Z,0,False,7,0,0,0,0,0,5,0,6726,0,0,1,2,0.0,0,-452,86,538,44,True,0,5
3012,Dilane Bakwa,MID,Nott'm Forest,1.5,0,0,7,0,1,14.3,6,734,0.01,0.07,0.06,0.51,44,1,0,5.3,13.0,2025-09-20T14:00:00Z,58,False,3,0,0,0,5,0,5,0,1490,1,0,1,1,26.0,1,595,851,256,60,False,0,5
3013,Diogo Dalot Teixeira,DEF,Man Utd,0.0,0,0,0,0,0,0.0,0,440,0.0,0.0,0.0,0.0,47,0,0,0.0,0.0,2025-09-20T16:30:00Z,0,False,7,0,0,0,0,0,5,0,131739,0,0,1,2,0.0,0,-43102,109,43211,44,True,0,5
3014,Divine Mukasa,MID,Man City,0.0,0,0,0,0,0,0.0,0,739,0.0,0.0,0.0,0.0,41,0,0,0.0,0.0,2025-09-21T15:30:00Z,0,False,1,0,0,0,0,0,5,0,892,0,0,1,1,0.0,0,472,564,92,45,False,0,5
3015,Djed Spence,DEF,Spurs,2.3,0,0,5,0,0,0.0,1,573,0.0,0.0,0.0,0.0,43,0,0,0.2,2.4,2025-09-20T14:00:00Z,1,False,6,0,0,0,0,0,5,0,298340,0,1,2,2,0.0,1,14908,31526,16618,45,False,0,5
3016,Dominic Calvert-Lewin,FWD,Leeds,4.2,1,2,38,0,1,19.4,4,691,0.02,0.14,0.12,1.77,50,1,1,7.6,35.4,2025-09-20T14:00:00Z,90,False,20,0,0,0,2,0,5,0,23915,1,1,3,1,21.0,11,6719,9429,2710,55,False,0,5
3017,Dominic Sadi,MID,Bournemouth,-0.5,0,0,0,0,0,0.0,0,94,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,15,0,0,0,0,0,5,0,8060,0,0,0,0,0.0,0,674,1456,782,45,True,0,5
3018,Dominic Solanke-Mitchell,FWD,Spurs,0.0,0,0,0,0,0,0.0,0,596,0.0,0.0,0.0,0.0,43,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,6,0,0,0,0,0,5,0,160838,0,0,2,2,0.0,0,-50709,224,50933,72,False,0,5
3019,Dominik Szoboszlai,MID,Liverpool,6.7,0,0,10,0,2,22.4,10,387,0.03,0.1,0.07,0.7,46,1,0,4.8,11.4,2025-09-20T11:30:00Z,90,False,9,0,0,0,7,0,5,0,470617,1,1,1,2,14.0,1,79707,117074,37367,65,True,1,5
3020,Donyell Malen,MID,Aston Villa,1.8,0,0,4,0,0,12.8,1,53,0.05,0.15,0.1,0.27,48,1,0,2.9,2.2,2025-09-21T13:00:00Z,17,False,17,0,0,0,0,0,5,0,84327,0,1,1,1,14.0,1,-14152,4444,18596,52,False,0,5
3021,Douglas Luiz Soares de Paulo,MID,Nott'm Forest,2.2,1,0,23,0,0,18.1,3,699,0.02,0.04,0.02,0.68,44,1,0,3.1,4.4,2025-09-20T14:00:00Z,75,False,3,0,0,0,2,0,5,0,8085,1,1,1,1,8.0,5,69,1401,1332,50,False,0,5
3022,Dwight McNeil,MID,Everton,-1.0,0,0,0,0,0,0.0,0,300,0.0,0.0,0.0,0.0,46,0,0,0.0,0.0,2025-09-20T11:30:00Z,0,False,12,0,0,0,0,0,5,0,19644,0,0,1,2,0.0,0,-3178,733,3911,57,False,0,5
3023,Dário Luís Essugo,MID,Chelsea,0.0,0,0,0,0,0,0.0,0,247,0.0,0.0,0.0,0.0,47,0,0,0.0,0.0,2025-09-20T16:30:00Z,0,False,14,0,0,0,0,0,5,0,5732,0,0,1,2,0.0,0,-919,146,1065,44,False,0,5
